"Date","Site","Type","Analysis","count","year","month","day","DOY","notes"
2019-06-17,"EC 1163","Environmental Sonde","pH",10.05,2019,6,17,168,""
2019-06-17,"EC 1163 sed","Environmental Sonde","air_temp",NA,2019,6,17,168,""
2019-06-17,"EC 1163 sed","Environmental Sonde","Temperature",NA,2019,6,17,168,""
2019-06-17,"EC 1163 sed","Environmental Sonde","Dissolved_Oxygen",NA,2019,6,17,168,""
2019-06-17,"EC 1163 sed","Environmental Sonde","Secchi",NA,2019,6,17,168,""
2019-06-17,"EC 1163 sed","Environmental Sonde","Conductivity",NA,2019,6,17,168,""
2019-06-17,"EC 1163 sed","Environmental Sonde","pH",NA,2019,6,17,168,""
2019-06-17,"Bells","Environmental Sonde","air_temp",18.9,2019,6,17,168,""
2019-06-17,"Bells","Environmental Sonde","Temperature",10.35,2019,6,17,168,""
2019-06-17,"Bells","Environmental Sonde","Dissolved_Oxygen",10.35,2019,6,17,168,""
2019-06-17,"Bells","Environmental Sonde","Secchi",NA,2019,6,17,168,""
2019-06-17,"Bells","Environmental Sonde","Conductivity",290,2019,6,17,168,""
2019-06-17,"Bells","Environmental Sonde","pH",9.41,2019,6,17,168,""
2019-06-17,"Bells sed","Environmental Sonde","air_temp",NA,2019,6,17,168,""
2019-06-17,"Bells sed","Environmental Sonde","Temperature",18.45,2019,6,17,168,""
2019-06-17,"Bells sed","Environmental Sonde","Dissolved_Oxygen",10.13,2019,6,17,168,""
2019-06-17,"Bells sed","Environmental Sonde","Secchi",NA,2019,6,17,168,""
2019-06-17,"Bells sed","Environmental Sonde","Conductivity",300,2019,6,17,168,""
2019-06-17,"Bells sed","Environmental Sonde","pH",9.33,2019,6,17,168,""
2019-07-08,"Muddy Creek","Environmental Sonde","air_temp",22.22,2019,7,8,189,""
2019-07-08,"Muddy Creek","Environmental Sonde","Temperature",26,2019,7,8,189,""
2019-07-08,"Muddy Creek","Environmental Sonde","Dissolved_Oxygen",5.16,2019,7,8,189,""
2019-07-08,"Muddy Creek","Environmental Sonde","Secchi",0.25,2019,7,8,189,""
2019-07-08,"Muddy Creek","Environmental Sonde","Conductivity",450,2019,7,8,189,""
2019-07-08,"Muddy Creek","Environmental Sonde","pH",8.65,2019,7,8,189,""
2019-07-08,"ODNR 4","Environmental Sonde","air_temp",22.78,2019,7,8,189,""
2019-07-08,"ODNR 4","Environmental Sonde","Temperature",25.86,2019,7,8,189,""
2019-07-08,"ODNR 4","Environmental Sonde","Dissolved_Oxygen",7.73,2019,7,8,189,""
2019-07-08,"ODNR 4","Environmental Sonde","Secchi",0.25,2019,7,8,189,""
2019-07-08,"ODNR 4","Environmental Sonde","Conductivity",360,2019,7,8,189,""
2019-07-08,"ODNR 4","Environmental Sonde","pH",9.03,2019,7,8,189,""
2019-07-08,"ODNR 6","Environmental Sonde","air_temp",23.89,2019,7,8,189,""
2019-07-08,"ODNR 6","Environmental Sonde","Temperature",26.31,2019,7,8,189,""
2019-07-08,"ODNR 6","Environmental Sonde","Dissolved_Oxygen",9.61,2019,7,8,189,""
2019-07-08,"ODNR 6","Environmental Sonde","Secchi",0.5,2019,7,8,189,""
2019-07-08,"ODNR 6","Environmental Sonde","Conductivity",340,2019,7,8,189,""
2019-07-08,"ODNR 6","Environmental Sonde","pH",9.56,2019,7,8,189,""
2019-07-08,"Bridge","Environmental Sonde","air_temp",23.89,2019,7,8,189,""
2019-07-08,"Bridge","Environmental Sonde","Temperature",26.69,2019,7,8,189,""
2019-07-08,"Bridge","Environmental Sonde","Dissolved_Oxygen",10.91,2019,7,8,189,""
2019-07-08,"Bridge","Environmental Sonde","Secchi",0.5,2019,7,8,189,""
2019-07-08,"Bridge","Environmental Sonde","Conductivity",380,2019,7,8,189,""
2019-07-08,"Bridge","Environmental Sonde","pH",9.75,2019,7,8,189,""
2019-07-08,"ODNR 2","Environmental Sonde","air_temp",23.89,2019,7,8,189,""
2019-07-08,"ODNR 2","Environmental Sonde","Temperature",26.71,2019,7,8,189,""
2019-07-08,"ODNR 2","Environmental Sonde","Dissolved_Oxygen",10.29,2019,7,8,189,""
2019-07-08,"ODNR 2","Environmental Sonde","Secchi",0.75,2019,7,8,189,""
2019-07-08,"ODNR 2","Environmental Sonde","Conductivity",390,2019,7,8,189,""
2019-07-08,"ODNR 2","Environmental Sonde","pH",9.76,2019,7,8,189,""
2019-07-08,"Buoy 2","Environmental Sonde","air_temp",23.89,2019,7,8,189,""
2019-07-08,"Buoy 2","Environmental Sonde","Temperature",26.41,2019,7,8,189,""
2019-07-08,"Buoy 2","Environmental Sonde","Dissolved_Oxygen",10.63,2019,7,8,189,""
2019-07-08,"Buoy 2","Environmental Sonde","Secchi",0.75,2019,7,8,189,""
2019-07-08,"Buoy 2","Environmental Sonde","Conductivity",390,2019,7,8,189,""
2019-07-08,"Buoy 2","Environmental Sonde","pH",9.75,2019,7,8,189,""
2019-07-08,"ODNR 1","Environmental Sonde","air_temp",23.89,2019,7,8,189,""
2019-07-08,"ODNR 1","Environmental Sonde","Temperature",26.36,2019,7,8,189,""
2019-07-08,"ODNR 1","Environmental Sonde","Dissolved_Oxygen",10.79,2019,7,8,189,""
2019-07-08,"ODNR 1","Environmental Sonde","Secchi",0.75,2019,7,8,189,""
2019-07-08,"ODNR 1","Environmental Sonde","Conductivity",360,2019,7,8,189,""
2019-07-08,"ODNR 1","Environmental Sonde","pH",9.76,2019,7,8,189,""
2019-07-08,"EC 1163","Environmental Sonde","air_temp",24.44,2019,7,8,189,""
2019-07-08,"EC 1163","Environmental Sonde","Temperature",26.05,2019,7,8,189,""
2019-07-08,"EC 1163","Environmental Sonde","Dissolved_Oxygen",10.84,2019,7,8,189,""
2019-07-08,"EC 1163","Environmental Sonde","Secchi",0.75,2019,7,8,189,""
2019-07-08,"EC 1163","Environmental Sonde","Conductivity",390,2019,7,8,189,""
2019-07-08,"EC 1163","Environmental Sonde","pH",9.67,2019,7,8,189,""
2019-07-08,"Bells","Environmental Sonde","air_temp",NA,2019,7,8,189,""
2019-07-08,"Bells","Environmental Sonde","Temperature",NA,2019,7,8,189,""
2019-07-08,"Bells","Environmental Sonde","Dissolved_Oxygen",NA,2019,7,8,189,""
2019-07-08,"Bells","Environmental Sonde","Secchi",NA,2019,7,8,189,""
2019-07-08,"Bells","Environmental Sonde","Conductivity",NA,2019,7,8,189,""
2019-07-08,"Bells","Environmental Sonde","pH",NA,2019,7,8,189,""
2019-08-05,"Muddy Creek","Environmental Sonde","air_temp",27.78,2019,8,5,217,""
2019-08-05,"Muddy Creek","Environmental Sonde","Temperature",26.95,2019,8,5,217,""
2019-08-05,"Muddy Creek","Environmental Sonde","Dissolved_Oxygen",0.37,2019,8,5,217,""
2019-08-05,"Muddy Creek","Environmental Sonde","Secchi",0.35,2019,8,5,217,""
2019-08-05,"Muddy Creek","Environmental Sonde","Conductivity",390,2019,8,5,217,""
2019-08-05,"Muddy Creek","Environmental Sonde","pH",9.76,2019,8,5,217,""
2019-08-05,"ODNR 4","Environmental Sonde","air_temp",27.78,2019,8,5,217,""
2019-08-05,"ODNR 4","Environmental Sonde","Temperature",26.86,2019,8,5,217,""
2019-08-05,"ODNR 4","Environmental Sonde","Dissolved_Oxygen",0.42,2019,8,5,217,""
2019-08-05,"ODNR 4","Environmental Sonde","Secchi",0.35,2019,8,5,217,""
2019-08-05,"ODNR 4","Environmental Sonde","Conductivity",310,2019,8,5,217,""
2019-08-05,"ODNR 4","Environmental Sonde","pH",9.99,2019,8,5,217,""
2019-08-05,"ODNR 6","Environmental Sonde","air_temp",28.33,2019,8,5,217,""
2019-08-05,"ODNR 6","Environmental Sonde","Temperature",26.68,2019,8,5,217,""
2019-08-05,"ODNR 6","Environmental Sonde","Dissolved_Oxygen",0.38,2019,8,5,217,""
2019-08-05,"ODNR 6","Environmental Sonde","Secchi",0.5,2019,8,5,217,""
2019-08-05,"ODNR 6","Environmental Sonde","Conductivity",340,2019,8,5,217,""
2019-08-05,"ODNR 6","Environmental Sonde","pH",10.01,2019,8,5,217,""
2019-08-05,"Bridge","Environmental Sonde","air_temp",28.89,2019,8,5,217,""
2019-08-05,"Bridge","Environmental Sonde","Temperature",26.66,2019,8,5,217,""
2019-08-05,"Bridge","Environmental Sonde","Dissolved_Oxygen",0.31,2019,8,5,217,""
2019-08-05,"Bridge","Environmental Sonde","Secchi",0.35,2019,8,5,217,""
2019-08-05,"Bridge","Environmental Sonde","Conductivity",350,2019,8,5,217,""
2019-08-05,"Bridge","Environmental Sonde","pH",9.77,2019,8,5,217,""
2019-08-05,"ODNR 2","Environmental Sonde","air_temp",28.89,2019,8,5,217,""
2019-08-05,"ODNR 2","Environmental Sonde","Temperature",27.47,2019,8,5,217,""
2019-08-05,"ODNR 2","Environmental Sonde","Dissolved_Oxygen",0.48,2019,8,5,217,""
2019-08-05,"ODNR 2","Environmental Sonde","Secchi",0.5,2019,8,5,217,""
2019-08-05,"ODNR 2","Environmental Sonde","Conductivity",340,2019,8,5,217,""
2019-08-05,"ODNR 2","Environmental Sonde","pH",10.11,2019,8,5,217,""
2019-08-05,"Buoy 2","Environmental Sonde","air_temp",28.89,2019,8,5,217,""
2019-08-05,"Buoy 2","Environmental Sonde","Temperature",28.54,2019,8,5,217,""
2019-08-05,"Buoy 2","Environmental Sonde","Dissolved_Oxygen",0.65,2019,8,5,217,""
2019-08-05,"Buoy 2","Environmental Sonde","Secchi",0.7,2019,8,5,217,""
2019-08-05,"Buoy 2","Environmental Sonde","Conductivity",330,2019,8,5,217,""
2019-08-05,"Buoy 2","Environmental Sonde","pH",10.1,2019,8,5,217,""
2019-08-05,"ODNR 1","Environmental Sonde","air_temp",28.89,2019,8,5,217,""
2019-08-05,"ODNR 1","Environmental Sonde","Temperature",26.89,2019,8,5,217,""
2019-08-05,"ODNR 1","Environmental Sonde","Dissolved_Oxygen",0.4,2019,8,5,217,""
2019-08-05,"ODNR 1","Environmental Sonde","Secchi",0.7,2019,8,5,217,""
2019-08-05,"ODNR 1","Environmental Sonde","Conductivity",320,2019,8,5,217,""
2019-08-05,"ODNR 1","Environmental Sonde","pH",10,2019,8,5,217,""
2019-08-05,"EC 1163","Environmental Sonde","air_temp",28.89,2019,8,5,217,""
2019-08-05,"EC 1163","Environmental Sonde","Temperature",28.02,2019,8,5,217,""
2019-08-05,"EC 1163","Environmental Sonde","Dissolved_Oxygen",0.79,2019,8,5,217,""
2019-08-05,"EC 1163","Environmental Sonde","Secchi",0.7,2019,8,5,217,""
2019-08-05,"EC 1163","Environmental Sonde","Conductivity",300,2019,8,5,217,""
2019-08-05,"EC 1163","Environmental Sonde","pH",10,2019,8,5,217,""
2019-08-05,"Bells","Environmental Sonde","air_temp",28.89,2019,8,5,217,""
2019-08-05,"Bells","Environmental Sonde","Temperature",27.35,2019,8,5,217,""
2019-08-05,"Bells","Environmental Sonde","Dissolved_Oxygen",0.77,2019,8,5,217,""
2019-08-05,"Bells","Environmental Sonde","Secchi",1.4,2019,8,5,217,""
2019-08-05,"Bells","Environmental Sonde","Conductivity",270,2019,8,5,217,""
2019-08-05,"Bells","Environmental Sonde","pH",9.94,2019,8,5,217,""
2019-08-19,"ODNR 2","Environmental Sonde","air_temp",21.1,2019,8,19,231,""
2019-08-19,"ODNR 2","Environmental Sonde","Temperature",24.82,2019,8,19,231,""
2019-08-19,"ODNR 2","Environmental Sonde","Dissolved_Oxygen",8.16,2019,8,19,231,""
2019-08-19,"ODNR 2","Environmental Sonde","Secchi",0.5,2019,8,19,231,""
2019-08-19,"ODNR 2","Environmental Sonde","Conductivity",370,2019,8,19,231,""
2019-08-19,"ODNR 2","Environmental Sonde","pH",8.93,2019,8,19,231,""
2019-08-19,"Buoy 2","Environmental Sonde","air_temp",21.1,2019,8,19,231,""
2019-08-19,"Buoy 2","Environmental Sonde","Temperature",24.94,2019,8,19,231,""
2019-08-19,"Buoy 2","Environmental Sonde","Dissolved_Oxygen",9.06,2019,8,19,231,""
2019-08-19,"Buoy 2","Environmental Sonde","Secchi",0.5,2019,8,19,231,""
2019-08-19,"Buoy 2","Environmental Sonde","Conductivity",340,2019,8,19,231,""
2019-08-19,"Buoy 2","Environmental Sonde","pH",9.21,2019,8,19,231,""
2019-08-19,"ODNR 1","Environmental Sonde","air_temp",21.7,2019,8,19,231,""
2019-08-19,"ODNR 1","Environmental Sonde","Temperature",25.08,2019,8,19,231,""
2019-08-19,"ODNR 1","Environmental Sonde","Dissolved_Oxygen",8.7,2019,8,19,231,""
2019-08-19,"ODNR 1","Environmental Sonde","Secchi",0.5,2019,8,19,231,""
2019-08-19,"ODNR 1","Environmental Sonde","Conductivity",330,2019,8,19,231,""
2019-08-19,"ODNR 1","Environmental Sonde","pH",9.24,2019,8,19,231,""
2019-08-19,"EC 1163","Environmental Sonde","air_temp",21.7,2019,8,19,231,""
2019-08-19,"EC 1163","Environmental Sonde","Temperature",24.9,2019,8,19,231,""
2019-08-19,"EC 1163","Environmental Sonde","Dissolved_Oxygen",8.71,2019,8,19,231,""
2019-08-19,"EC 1163","Environmental Sonde","Secchi",0.5,2019,8,19,231,""
2019-08-19,"EC 1163","Environmental Sonde","Conductivity",350,2019,8,19,231,""
2019-08-19,"EC 1163","Environmental Sonde","pH",9.19,2019,8,19,231,""
2019-08-19,"Bells","Environmental Sonde","air_temp",22.8,2019,8,19,231,""
2019-08-19,"Bells","Environmental Sonde","Temperature",24.94,2019,8,19,231,""
2019-08-19,"Bells","Environmental Sonde","Dissolved_Oxygen",10.06,2019,8,19,231,""
2019-08-19,"Bells","Environmental Sonde","Secchi",0.5,2019,8,19,231,""
2019-08-19,"Bells","Environmental Sonde","Conductivity",270,2019,8,19,231,""
2019-08-19,"Bells","Environmental Sonde","pH",9.26,2019,8,19,231,""
2019-09-09,"Muddy Creek","Environmental Sonde","air_temp",18.9,2019,9,9,252,""
2019-09-09,"Muddy Creek","Environmental Sonde","Temperature",21.11,2019,9,9,252,""
2019-09-09,"Muddy Creek","Environmental Sonde","Dissolved_Oxygen",11.29,2019,9,9,252,""
2019-09-09,"Muddy Creek","Environmental Sonde","Secchi",25,2019,9,9,252,""
2019-09-09,"Muddy Creek","Environmental Sonde","Conductivity",530,2019,9,9,252,""
2019-09-09,"Muddy Creek","Environmental Sonde","pH",9.23,2019,9,9,252,""
2019-09-09,"ODNR 4","Environmental Sonde","air_temp",18.9,2019,9,9,252,""
2019-09-09,"ODNR 4","Environmental Sonde","Temperature",21.17,2019,9,9,252,""
2019-09-09,"ODNR 4","Environmental Sonde","Dissolved_Oxygen",10.67,2019,9,9,252,""
2019-09-09,"ODNR 4","Environmental Sonde","Secchi",40,2019,9,9,252,""
2019-09-09,"ODNR 4","Environmental Sonde","Conductivity",430,2019,9,9,252,""
2019-09-09,"ODNR 4","Environmental Sonde","pH",9.12,2019,9,9,252,""
2019-09-09,"ODNR 6","Environmental Sonde","air_temp",18.9,2019,9,9,252,""
2019-09-09,"ODNR 6","Environmental Sonde","Temperature",21.3,2019,9,9,252,""
2019-09-09,"ODNR 6","Environmental Sonde","Dissolved_Oxygen",9.58,2019,9,9,252,""
2019-09-09,"ODNR 6","Environmental Sonde","Secchi",0.25,2019,9,9,252,""
2019-09-09,"ODNR 6","Environmental Sonde","Conductivity",410,2019,9,9,252,""
2019-09-09,"ODNR 6","Environmental Sonde","pH",8.98,2019,9,9,252,""
2019-09-09,"Bridge","Environmental Sonde","air_temp",18.9,2019,9,9,252,""
2019-09-09,"Bridge","Environmental Sonde","Temperature",21.82,2019,9,9,252,""
2019-09-09,"Bridge","Environmental Sonde","Dissolved_Oxygen",11.22,2019,9,9,252,""
2019-09-09,"Bridge","Environmental Sonde","Secchi",0.5,2019,9,9,252,""
2019-09-09,"Bridge","Environmental Sonde","Conductivity",390,2019,9,9,252,""
2019-09-09,"Bridge","Environmental Sonde","pH",9.3,2019,9,9,252,""
2019-09-09,"ODNR 2","Environmental Sonde","air_temp",18.9,2019,9,9,252,""
2019-09-09,"ODNR 2","Environmental Sonde","Temperature",21.61,2019,9,9,252,""
2019-09-09,"ODNR 2","Environmental Sonde","Dissolved_Oxygen",11.94,2019,9,9,252,""
2019-09-09,"ODNR 2","Environmental Sonde","Secchi",0.6,2019,9,9,252,""
2019-09-09,"ODNR 2","Environmental Sonde","Conductivity",380,2019,9,9,252,""
2019-09-09,"ODNR 2","Environmental Sonde","pH",9.49,2019,9,9,252,""
2019-09-09,"Buoy 2","Environmental Sonde","air_temp",20.6,2019,9,9,252,""
2019-09-09,"Buoy 2","Environmental Sonde","Temperature",21.88,2019,9,9,252,""
2019-09-09,"Buoy 2","Environmental Sonde","Dissolved_Oxygen",11.95,2019,9,9,252,""
2019-09-09,"Buoy 2","Environmental Sonde","Secchi",0.8,2019,9,9,252,""
2019-09-09,"Buoy 2","Environmental Sonde","Conductivity",320,2019,9,9,252,""
2019-09-09,"Buoy 2","Environmental Sonde","pH",9.47,2019,9,9,252,""
2019-09-09,"ODNR 1","Environmental Sonde","air_temp",20.6,2019,9,9,252,""
2019-09-09,"ODNR 1","Environmental Sonde","Temperature",21.81,2019,9,9,252,""
2019-09-09,"ODNR 1","Environmental Sonde","Dissolved_Oxygen",12.46,2019,9,9,252,""
2019-09-09,"ODNR 1","Environmental Sonde","Secchi",0.7,2019,9,9,252,""
2019-09-09,"ODNR 1","Environmental Sonde","Conductivity",330,2019,9,9,252,""
2019-09-09,"ODNR 1","Environmental Sonde","pH",9.49,2019,9,9,252,""
2019-09-09,"EC 1163","Environmental Sonde","air_temp",20.6,2019,9,9,252,""
2019-09-09,"EC 1163","Environmental Sonde","Temperature",22.05,2019,9,9,252,""
2019-09-09,"EC 1163","Environmental Sonde","Dissolved_Oxygen",12.46,2019,9,9,252,""
2019-09-09,"EC 1163","Environmental Sonde","Secchi",0.7,2019,9,9,252,""
2019-09-09,"EC 1163","Environmental Sonde","Conductivity",320,2019,9,9,252,""
2019-09-09,"EC 1163","Environmental Sonde","pH",9.47,2019,9,9,252,""
2019-09-09,"Bells","Environmental Sonde","air_temp",21.1,2019,9,9,252,""
2019-09-09,"Bells","Environmental Sonde","Temperature",22.28,2019,9,9,252,""
2019-09-09,"Bells","Environmental Sonde","Dissolved_Oxygen",12.62,2019,9,9,252,""
2019-09-09,"Bells","Environmental Sonde","Secchi",1.25,2019,9,9,252,""
2019-09-09,"Bells","Environmental Sonde","Conductivity",250,2019,9,9,252,""
2019-09-09,"Bells","Environmental Sonde","pH",9.74,2019,9,9,252,""
2019-09-23,"Muddy Creek","Environmental Sonde","air_temp",22.2,2019,9,23,266,""
2019-09-23,"Muddy Creek","Environmental Sonde","Temperature",23.61,2019,9,23,266,""
2019-09-23,"Muddy Creek","Environmental Sonde","Dissolved_Oxygen",10.33,2019,9,23,266,""
2019-09-23,"Muddy Creek","Environmental Sonde","Secchi",0.5,2019,9,23,266,""
2019-09-23,"Muddy Creek","Environmental Sonde","Conductivity",510,2019,9,23,266,""
2019-09-23,"Muddy Creek","Environmental Sonde","pH",9.35,2019,9,23,266,""
2019-09-23,"ODNR 4","Environmental Sonde","air_temp",22.2,2019,9,23,266,""
2019-09-23,"ODNR 4","Environmental Sonde","Temperature",23.73,2019,9,23,266,""
2019-09-23,"ODNR 4","Environmental Sonde","Dissolved_Oxygen",10.62,2019,9,23,266,""
2019-09-23,"ODNR 4","Environmental Sonde","Secchi",0.5,2019,9,23,266,""
2019-09-23,"ODNR 4","Environmental Sonde","Conductivity",470,2019,9,23,266,""
2019-09-23,"ODNR 4","Environmental Sonde","pH",9.44,2019,9,23,266,""
2019-09-23,"ODNR 6","Environmental Sonde","air_temp",22.2,2019,9,23,266,""
2019-09-23,"ODNR 6","Environmental Sonde","Temperature",23.18,2019,9,23,266,""
2019-09-23,"ODNR 6","Environmental Sonde","Dissolved_Oxygen",10.58,2019,9,23,266,""
2019-09-23,"ODNR 6","Environmental Sonde","Secchi",0.5,2019,9,23,266,""
2019-09-23,"ODNR 6","Environmental Sonde","Conductivity",430,2019,9,23,266,""
2019-09-23,"ODNR 6","Environmental Sonde","pH",9.22,2019,9,23,266,""
2019-09-23,"Bridge","Environmental Sonde","air_temp",22.2,2019,9,23,266,""
2019-09-23,"Bridge","Environmental Sonde","Temperature",23.3,2019,9,23,266,""
2019-09-23,"Bridge","Environmental Sonde","Dissolved_Oxygen",10.98,2019,9,23,266,""
2019-09-23,"Bridge","Environmental Sonde","Secchi",0.5,2019,9,23,266,""
2019-09-23,"Bridge","Environmental Sonde","Conductivity",400,2019,9,23,266,""
2019-09-23,"Bridge","Environmental Sonde","pH",9.45,2019,9,23,266,""
2019-09-23,"ODNR 2","Environmental Sonde","air_temp",21.11,2019,9,23,266,""
2019-09-23,"ODNR 2","Environmental Sonde","Temperature",22.94,2019,9,23,266,""
2019-09-23,"ODNR 2","Environmental Sonde","Dissolved_Oxygen",9.77,2019,9,23,266,""
2019-09-23,"ODNR 2","Environmental Sonde","Secchi",0.5,2019,9,23,266,""
2019-09-23,"ODNR 2","Environmental Sonde","Conductivity",400,2019,9,23,266,""
2019-09-23,"ODNR 2","Environmental Sonde","pH",9.35,2019,9,23,266,""
2019-09-23,"Buoy 2","Environmental Sonde","air_temp",21.7,2019,9,23,266,""
2019-09-23,"Buoy 2","Environmental Sonde","Temperature",22.7,2019,9,23,266,""
2019-09-23,"Buoy 2","Environmental Sonde","Dissolved_Oxygen",10.06,2019,9,23,266,""
2019-09-23,"Buoy 2","Environmental Sonde","Secchi",0.5,2019,9,23,266,""
2019-09-23,"Buoy 2","Environmental Sonde","Conductivity",360,2019,9,23,266,""
2019-09-23,"Buoy 2","Environmental Sonde","pH",9.47,2019,9,23,266,""
2019-09-23,"ODNR 1","Environmental Sonde","air_temp",22.2,2019,9,23,266,""
2019-09-23,"ODNR 1","Environmental Sonde","Temperature",22.95,2019,9,23,266,""
2019-09-23,"ODNR 1","Environmental Sonde","Dissolved_Oxygen",10.24,2019,9,23,266,""
2019-09-23,"ODNR 1","Environmental Sonde","Secchi",0.5,2019,9,23,266,""
2019-09-23,"ODNR 1","Environmental Sonde","Conductivity",400,2019,9,23,266,""
2019-09-23,"ODNR 1","Environmental Sonde","pH",9.37,2019,9,23,266,""
2019-09-23,"EC 1163","Environmental Sonde","air_temp",22.2,2019,9,23,266,""
2019-09-23,"EC 1163","Environmental Sonde","Temperature",22.65,2019,9,23,266,""
2019-09-23,"EC 1163","Environmental Sonde","Dissolved_Oxygen",10.64,2019,9,23,266,""
2019-09-23,"EC 1163","Environmental Sonde","Secchi",0.75,2019,9,23,266,""
2019-09-23,"EC 1163","Environmental Sonde","Conductivity",360,2019,9,23,266,""
2019-09-23,"EC 1163","Environmental Sonde","pH",9.54,2019,9,23,266,""
2019-09-23,"Bells","Environmental Sonde","air_temp",22.2,2019,9,23,266,""
2019-09-23,"Bells","Environmental Sonde","Temperature",22.23,2019,9,23,266,""
2019-09-23,"Bells","Environmental Sonde","Dissolved_Oxygen",9.93,2019,9,23,266,""
2019-09-23,"Bells","Environmental Sonde","Secchi",1,2019,9,23,266,""
2019-09-23,"Bells","Environmental Sonde","Conductivity",260,2019,9,23,266,""
2019-09-23,"Bells","Environmental Sonde","pH",9.11,2019,9,23,266,""
2020-06-08,"Muddy_Creek","Environmental Sonde","air_temp",22.78,2020,6,8,160,""
2020-06-08,"Muddy_Creek","Environmental Sonde","Temperature",24.25,2020,6,8,160,""
2020-06-08,"Muddy_Creek","Environmental Sonde","AS_water_temp",NA,2020,6,8,160,""
2020-06-08,"Muddy_Creek","Environmental Sonde","Dissolved_Oxygen",10.63,2020,6,8,160,""
2020-06-08,"Muddy_Creek","Environmental Sonde","AS_DO",NA,2020,6,8,160,""
2020-06-08,"Muddy_Creek","Environmental Sonde","Secchi",18,2020,6,8,160,""
2020-06-08,"Muddy_Creek","Environmental Sonde","Conductivity",509,2020,6,8,160,""
2020-06-08,"Muddy_Creek","Environmental Sonde","SPC",NA,2020,6,8,160,""
2020-06-08,"Muddy_Creek","Environmental Sonde","AS_cond",NA,2020,6,8,160,""
2020-06-08,"Muddy_Creek","Environmental Sonde","AS_spc",NA,2020,6,8,160,""
2020-06-08,"Muddy_Creek","Environmental Sonde","pH",9.48,2020,6,8,160,""
2020-06-08,"Muddy_Creek","Environmental Sonde","AS_pH",NA,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","air_temp",22.22,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","Temperature",24.25,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","AS_water_temp",23.9,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","Dissolved_Oxygen",7.33,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","AS_DO",6.25,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","Secchi",36,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","Conductivity",486,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","SPC",NA,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","AS_cond",493,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","AS_spc",NA,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","pH",9.03,2020,6,8,160,""
2020-06-08,"ODNR_4","Environmental Sonde","AS_pH",8.97,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","air_temp",21.67,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","Temperature",23.86,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","AS_water_temp",NA,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","Dissolved_Oxygen",5.68,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","AS_DO",NA,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","Secchi",67,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","Conductivity",480,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","SPC",NA,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","AS_cond",NA,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","AS_spc",NA,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","pH",8.75,2020,6,8,160,""
2020-06-08,"ODNR_6","Environmental Sonde","AS_pH",NA,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","air_temp",21.67,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","Temperature",23.79,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","AS_water_temp",23.61,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","Dissolved_Oxygen",5.31,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","AS_DO",4.02,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","Secchi",51.5,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","Conductivity",474,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","SPC",NA,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","AS_cond",468,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","AS_spc",NA,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","pH",8.62,2020,6,8,160,""
2020-06-08,"Bridge","Environmental Sonde","AS_pH",8.6,2020,6,8,160,""
2020-06-08,"ODNR_2","Environmental Sonde","air_temp",21.67,2020,6,8,160,""
2020-06-08,"ODNR_2","Environmental Sonde","Temperature",24.02,2020,6,8,160,""
2020-06-08,"ODNR_2","Environmental Sonde","AS_water_temp",NA,2020,6,8,160,""
2020-06-08,"ODNR_2","Environmental Sonde","Dissolved_Oxygen",8.9,2020,6,8,160,""
