"Site","Date","Type","Analysis","count","year","month","day","DOY","notes"
"ODNR 2",2019-07-08,"Nutrient","DRP",0.166,2019,7,8,"189",""
"ODNR 2",2019-07-08,"Nutrient","Silicate",8.133,2019,7,8,"189",""
"ODNR 2",2019-07-08,"Nutrient","Nitrate",102.309,2019,7,8,"189",""
"ODNR 2",2019-07-08,"Nutrient","TP",2.631,2019,7,8,"189",""
"ODNR 2",2019-07-08,"Nutrient","TN",NA,2019,7,8,"189",""
"ODNR 2",2019-07-08,"Nutrient","TN_TP_molar",NA,2019,7,8,"189",""
"ODNR 2",2019-07-08,"Nutrient","TKN",NA,2019,7,8,"189",""
"ODNR 2",2019-07-08,"Nutrient","Nitrate_NO2",107.648,2019,7,8,"189",""
"Buoy 2",2019-07-08,"Nutrient","Ammonium",1.46,2019,7,8,"189",""
"Buoy 2",2019-07-08,"Nutrient","Nitrite",4.634,2019,7,8,"189",""
"Buoy 2",2019-07-08,"Nutrient","DRP",0.059,2019,7,8,"189",""
"Buoy 2",2019-07-08,"Nutrient","Silicate",5.789,2019,7,8,"189",""
"Buoy 2",2019-07-08,"Nutrient","Nitrate",87.455,2019,7,8,"189",""
"Buoy 2",2019-07-08,"Nutrient","TP",2.328,2019,7,8,"189",""
"Buoy 2",2019-07-08,"Nutrient","TN",NA,2019,7,8,"189",""
"Buoy 2",2019-07-08,"Nutrient","TN_TP_molar",NA,2019,7,8,"189",""
"Buoy 2",2019-07-08,"Nutrient","TKN",NA,2019,7,8,"189",""
"Buoy 2",2019-07-08,"Nutrient","Nitrate_NO2",92.021,2019,7,8,"189",""
"ODNR 1",2019-07-08,"Nutrient","Ammonium",1.296,2019,7,8,"189",""
"ODNR 1",2019-07-08,"Nutrient","Nitrite",4.244,2019,7,8,"189",""
"ODNR 1",2019-07-08,"Nutrient","DRP",0.035,2019,7,8,"189",""
"ODNR 1",2019-07-08,"Nutrient","Silicate",3.191,2019,7,8,"189",""
"ODNR 1",2019-07-08,"Nutrient","Nitrate",82.418,2019,7,8,"189",""
"ODNR 1",2019-07-08,"Nutrient","TP",2.334,2019,7,8,"189",""
"ODNR 1",2019-07-08,"Nutrient","TN",NA,2019,7,8,"189",""
"ODNR 1",2019-07-08,"Nutrient","TN_TP_molar",NA,2019,7,8,"189",""
"ODNR 1",2019-07-08,"Nutrient","TKN",NA,2019,7,8,"189",""
"ODNR 1",2019-07-08,"Nutrient","Nitrate_NO2",86.596,2019,7,8,"189",""
"EC 1163",2019-07-08,"Nutrient","Ammonium",2.604,2019,7,8,"189",""
"EC 1163",2019-07-08,"Nutrient","Nitrite",3.063,2019,7,8,"189",""
"EC 1163",2019-07-08,"Nutrient","DRP",0.542,2019,7,8,"189",""
"EC 1163",2019-07-08,"Nutrient","Silicate",10.317,2019,7,8,"189",""
"EC 1163",2019-07-08,"Nutrient","Nitrate",65.172,2019,7,8,"189",""
"EC 1163",2019-07-08,"Nutrient","TP",1.852,2019,7,8,"189",""
"EC 1163",2019-07-08,"Nutrient","TN",NA,2019,7,8,"189",""
"EC 1163",2019-07-08,"Nutrient","TN_TP_molar",NA,2019,7,8,"189",""
"EC 1163",2019-07-08,"Nutrient","TKN",NA,2019,7,8,"189",""
"EC 1163",2019-07-08,"Nutrient","Nitrate_NO2",68.178,2019,7,8,"189",""
"Bells",2019-07-08,"Nutrient","Ammonium",NA,2019,7,8,"189",""
"Bells",2019-07-08,"Nutrient","Nitrite",NA,2019,7,8,"189",""
"Bells",2019-07-08,"Nutrient","DRP",NA,2019,7,8,"189",""
"Bells",2019-07-08,"Nutrient","Silicate",NA,2019,7,8,"189",""
"Bells",2019-07-08,"Nutrient","Nitrate",NA,2019,7,8,"189",""
"Bells",2019-07-08,"Nutrient","TP",NA,2019,7,8,"189",""
"Bells",2019-07-08,"Nutrient","TN",NA,2019,7,8,"189",""
"Bells",2019-07-08,"Nutrient","TN_TP_molar",NA,2019,7,8,"189",""
"Bells",2019-07-08,"Nutrient","TKN",NA,2019,7,8,"189",""
"Bells",2019-07-08,"Nutrient","Nitrate_NO2",NA,2019,7,8,"189",""
"Bridge",2019-07-26,"Nutrient","Ammonium",2.972,2019,7,26,"207",""
"Bridge",2019-07-26,"Nutrient","Nitrite",0.133,2019,7,26,"207",""
"Bridge",2019-07-26,"Nutrient","DRP",0.515,2019,7,26,"207",""
"Bridge",2019-07-26,"Nutrient","Silicate",5.484,2019,7,26,"207",""
"Bridge",2019-07-26,"Nutrient","Nitrate",0.845,2019,7,26,"207",""
"Bridge",2019-07-26,"Nutrient","TP",4.171,2019,7,26,"207",""
"Bridge",2019-07-26,"Nutrient","TN",NA,2019,7,26,"207",""
"Bridge",2019-07-26,"Nutrient","TN_TP_molar",NA,2019,7,26,"207",""
"Bridge",2019-07-26,"Nutrient","TKN",NA,2019,7,26,"207",""
"Bridge",2019-07-26,"Nutrient","Nitrate_NO2",0.979,2019,7,26,"207",""
"Muddy Creek",2019-08-05,"Nutrient","Ammonium",2.992,2019,8,5,"217",""
"Muddy Creek",2019-08-05,"Nutrient","Nitrite",5.346,2019,8,5,"217",""
"Muddy Creek",2019-08-05,"Nutrient","DRP",0.116,2019,8,5,"217",""
"Muddy Creek",2019-08-05,"Nutrient","Silicate",20.044,2019,8,5,"217",""
"Muddy Creek",2019-08-05,"Nutrient","Nitrate",74.973,2019,8,5,"217",""
"Muddy Creek",2019-08-05,"Nutrient","TP",3.488,2019,8,5,"217",""
"Muddy Creek",2019-08-05,"Nutrient","TN",151.83,2019,8,5,"217",""
"Muddy Creek",2019-08-05,"Nutrient","TN_TP_molar",43.529,2019,8,5,"217",""
"Muddy Creek",2019-08-05,"Nutrient","TKN",71.547,2019,8,5,"217",""
"Muddy Creek",2019-08-05,"Nutrient","Nitrate_NO2",80.283,2019,8,5,"217",""
"ODNR 4",2019-08-05,"Nutrient","Ammonium",0.598,2019,8,5,"217",""
"ODNR 4",2019-08-05,"Nutrient","Nitrite",1.729,2019,8,5,"217",""
"ODNR 4",2019-08-05,"Nutrient","DRP",0.137,2019,8,5,"217",""
"ODNR 4",2019-08-05,"Nutrient","Silicate",9.037,2019,8,5,"217",""
"ODNR 4",2019-08-05,"Nutrient","Nitrate",21.653,2019,8,5,"217",""
"ODNR 4",2019-08-05,"Nutrient","TP",3.53,2019,8,5,"217",""
"ODNR 4",2019-08-05,"Nutrient","TN",110.092,2019,8,5,"217",""
"ODNR 4",2019-08-05,"Nutrient","TN_TP_molar",31.188,2019,8,5,"217",""
"ODNR 4",2019-08-05,"Nutrient","TKN",86.718,2019,8,5,"217",""
"ODNR 4",2019-08-05,"Nutrient","Nitrate_NO2",23.374,2019,8,5,"217",""
"ODNR 6",2019-08-05,"Nutrient","Ammonium",0.724,2019,8,5,"217",""
"ODNR 6",2019-08-05,"Nutrient","Nitrite",0.207,2019,8,5,"217",""
"ODNR 6",2019-08-05,"Nutrient","DRP",0.258,2019,8,5,"217",""
"ODNR 6",2019-08-05,"Nutrient","Silicate",10.084,2019,8,5,"217",""
"ODNR 6",2019-08-05,"Nutrient","Nitrate",-0.096,2019,8,5,"217",""
"ODNR 6",2019-08-05,"Nutrient","TP",4.636,2019,8,5,"217",""
"ODNR 6",2019-08-05,"Nutrient","TN",75.845,2019,8,5,"217",""
"ODNR 6",2019-08-05,"Nutrient","TN_TP_molar",16.36,2019,8,5,"217",""
"ODNR 6",2019-08-05,"Nutrient","TKN",75.73,2019,8,5,"217",""
"ODNR 6",2019-08-05,"Nutrient","Nitrate_NO2",0.115,2019,8,5,"217",""
"Bridge",2019-08-05,"Nutrient","Ammonium",0.739,2019,8,5,"217",""
"Bridge",2019-08-05,"Nutrient","Nitrite",0.229,2019,8,5,"217",""
"Bridge",2019-08-05,"Nutrient","DRP",0.45,2019,8,5,"217",""
"Bridge",2019-08-05,"Nutrient","Silicate",6.327,2019,8,5,"217",""
"Bridge",2019-08-05,"Nutrient","Nitrate",1.159,2019,8,5,"217",""
"Bridge",2019-08-05,"Nutrient","TP",4.195,2019,8,5,"217",""
"Bridge",2019-08-05,"Nutrient","TN",80.687,2019,8,5,"217",""
"Bridge",2019-08-05,"Nutrient","TN_TP_molar",19.234,2019,8,5,"217",""
"Bridge",2019-08-05,"Nutrient","TKN",79.297,2019,8,5,"217",""
"Bridge",2019-08-05,"Nutrient","Nitrate_NO2",1.39,2019,8,5,"217",""
"ODNR 2",2019-08-05,"Nutrient","Ammonium",0.462,2019,8,5,"217",""
"ODNR 2",2019-08-05,"Nutrient","Nitrite",0.114,2019,8,5,"217",""
"ODNR 2",2019-08-05,"Nutrient","DRP",0.098,2019,8,5,"217",""
"ODNR 2",2019-08-05,"Nutrient","Silicate",25.324,2019,8,5,"217",""
"ODNR 2",2019-08-05,"Nutrient","Nitrate",0.184,2019,8,5,"217",""
"ODNR 2",2019-08-05,"Nutrient","TP",3.214,2019,8,5,"217",""
"ODNR 2",2019-08-05,"Nutrient","TN",75.525,2019,8,5,"217",""
"ODNR 2",2019-08-05,"Nutrient","TN_TP_molar",23.499,2019,8,5,"217",""
"ODNR 2",2019-08-05,"Nutrient","TKN",75.225,2019,8,5,"217",""
"ODNR 2",2019-08-05,"Nutrient","Nitrate_NO2",0.3,2019,8,5,"217",""
"Buoy 2",2019-08-05,"Nutrient","Ammonium",0.763,2019,8,5,"217",""
"Buoy 2",2019-08-05,"Nutrient","Nitrite",0.09,2019,8,5,"217",""
"Buoy 2",2019-08-05,"Nutrient","DRP",0.004,2019,8,5,"217",""
"Buoy 2",2019-08-05,"Nutrient","Silicate",18.838,2019,8,5,"217",""
"Buoy 2",2019-08-05,"Nutrient","Nitrate",0.229,2019,8,5,"217",""
"Buoy 2",2019-08-05,"Nutrient","TP",3.146,2019,8,5,"217",""
"Buoy 2",2019-08-05,"Nutrient","TN",72.166,2019,8,5,"217",""
"Buoy 2",2019-08-05,"Nutrient","TN_TP_molar",22.939,2019,8,5,"217",""
"Buoy 2",2019-08-05,"Nutrient","TKN",71.847,2019,8,5,"217",""
"Buoy 2",2019-08-05,"Nutrient","Nitrate_NO2",0.319,2019,8,5,"217",""
"ODNR 1",2019-08-05,"Nutrient","Ammonium",0.799,2019,8,5,"217",""
"ODNR 1",2019-08-05,"Nutrient","Nitrite",0.072,2019,8,5,"217",""
"ODNR 1",2019-08-05,"Nutrient","DRP",0.044,2019,8,5,"217",""
"ODNR 1",2019-08-05,"Nutrient","Silicate",19.92,2019,8,5,"217",""
"ODNR 1",2019-08-05,"Nutrient","Nitrate",0.274,2019,8,5,"217",""
"ODNR 1",2019-08-05,"Nutrient","TP",3.05,2019,8,5,"217",""
"ODNR 1",2019-08-05,"Nutrient","TN",81.53,2019,8,5,"217",""
"ODNR 1",2019-08-05,"Nutrient","TN_TP_molar",26.731,2019,8,5,"217",""
"ODNR 1",2019-08-05,"Nutrient","TKN",81.183,2019,8,5,"217",""
"ODNR 1",2019-08-05,"Nutrient","Nitrate_NO2",0.347,2019,8,5,"217",""
"EC 1163",2019-08-05,"Nutrient","Ammonium",0.477,2019,8,5,"217",""
"EC 1163",2019-08-05,"Nutrient","Nitrite",0.045,2019,8,5,"217",""
"EC 1163",2019-08-05,"Nutrient","DRP",-0.006,2019,8,5,"217",""
"EC 1163",2019-08-05,"Nutrient","Silicate",19.321,2019,8,5,"217",""
"EC 1163",2019-08-05,"Nutrient","Nitrate",0.047,2019,8,5,"217",""
"EC 1163",2019-08-05,"Nutrient","TP",1.827,2019,8,5,"217",""
"EC 1163",2019-08-05,"Nutrient","TN",51.729,2019,8,5,"217",""
"EC 1163",2019-08-05,"Nutrient","TN_TP_molar",28.314,2019,8,5,"217",""
"EC 1163",2019-08-05,"Nutrient","TKN",51.636,2019,8,5,"217",""
"EC 1163",2019-08-05,"Nutrient","Nitrate_NO2",0.093,2019,8,5,"217",""
"Bells",2019-08-05,"Nutrient","Ammonium",0.545,2019,8,5,"217",""
"Bells",2019-08-05,"Nutrient","Nitrite",0.864,2019,8,5,"217",""
"Bells",2019-08-05,"Nutrient","DRP",-0.002,2019,8,5,"217",""
"Bells",2019-08-05,"Nutrient","Silicate",15.843,2019,8,5,"217",""
"Bells",2019-08-05,"Nutrient","Nitrate",11.053,2019,8,5,"217",""
"Bells",2019-08-05,"Nutrient","TP",0.8,2019,8,5,"217",""
"Bells",2019-08-05,"Nutrient","TN",43.038,2019,8,5,"217",""
"Bells",2019-08-05,"Nutrient","TN_TP_molar",53.798,2019,8,5,"217",""
"Bells",2019-08-05,"Nutrient","TKN",31.125,2019,8,5,"217",""
"Bells",2019-08-05,"Nutrient","Nitrate_NO2",11.913,2019,8,5,"217",""
"Muddy Creek",2019-08-19,"Nutrient","Ammonium",NA,2019,8,19,"231",""
"Muddy Creek",2019-08-19,"Nutrient","Nitrite",NA,2019,8,19,"231",""
"Muddy Creek",2019-08-19,"Nutrient","DRP",NA,2019,8,19,"231",""
"Muddy Creek",2019-08-19,"Nutrient","Silicate",NA,2019,8,19,"231",""
"Muddy Creek",2019-08-19,"Nutrient","Nitrate",NA,2019,8,19,"231",""
"Muddy Creek",2019-08-19,"Nutrient","TP",NA,2019,8,19,"231",""
"Muddy Creek",2019-08-19,"Nutrient","TN",NA,2019,8,19,"231",""
"Muddy Creek",2019-08-19,"Nutrient","TN_TP_molar",NA,2019,8,19,"231",""
"Muddy Creek",2019-08-19,"Nutrient","TKN",NA,2019,8,19,"231",""
"Muddy Creek",2019-08-19,"Nutrient","Nitrate_NO2",NA,2019,8,19,"231",""
"ODNR 4",2019-08-19,"Nutrient","Ammonium",NA,2019,8,19,"231",""
"ODNR 4",2019-08-19,"Nutrient","Nitrite",NA,2019,8,19,"231",""
"ODNR 4",2019-08-19,"Nutrient","DRP",NA,2019,8,19,"231",""
"ODNR 4",2019-08-19,"Nutrient","Silicate",NA,2019,8,19,"231",""
"ODNR 4",2019-08-19,"Nutrient","Nitrate",NA,2019,8,19,"231",""
"ODNR 4",2019-08-19,"Nutrient","TP",NA,2019,8,19,"231",""
"ODNR 4",2019-08-19,"Nutrient","TN",NA,2019,8,19,"231",""
"ODNR 4",2019-08-19,"Nutrient","TN_TP_molar",NA,2019,8,19,"231",""
"ODNR 4",2019-08-19,"Nutrient","TKN",NA,2019,8,19,"231",""
"ODNR 4",2019-08-19,"Nutrient","Nitrate_NO2",NA,2019,8,19,"231",""
"ODNR 6",2019-08-19,"Nutrient","Ammonium",NA,2019,8,19,"231",""
"ODNR 6",2019-08-19,"Nutrient","Nitrite",NA,2019,8,19,"231",""
"ODNR 6",2019-08-19,"Nutrient","DRP",NA,2019,8,19,"231",""
"ODNR 6",2019-08-19,"Nutrient","Silicate",NA,2019,8,19,"231",""
"ODNR 6",2019-08-19,"Nutrient","Nitrate",NA,2019,8,19,"231",""
"ODNR 6",2019-08-19,"Nutrient","TP",NA,2019,8,19,"231",""
"ODNR 6",2019-08-19,"Nutrient","TN",NA,2019,8,19,"231",""
"ODNR 6",2019-08-19,"Nutrient","TN_TP_molar",NA,2019,8,19,"231",""
"ODNR 6",2019-08-19,"Nutrient","TKN",NA,2019,8,19,"231",""
"ODNR 6",2019-08-19,"Nutrient","Nitrate_NO2",NA,2019,8,19,"231",""
"Bridge",2019-08-19,"Nutrient","Ammonium",NA,2019,8,19,"231",""
"Bridge",2019-08-19,"Nutrient","Nitrite",NA,2019,8,19,"231",""
"Bridge",2019-08-19,"Nutrient","DRP",NA,2019,8,19,"231",""
"Bridge",2019-08-19,"Nutrient","Silicate",NA,2019,8,19,"231",""
"Bridge",2019-08-19,"Nutrient","Nitrate",NA,2019,8,19,"231",""
"Bridge",2019-08-19,"Nutrient","TP",NA,2019,8,19,"231",""
"Bridge",2019-08-19,"Nutrient","TN",NA,2019,8,19,"231",""
"Bridge",2019-08-19,"Nutrient","TN_TP_molar",NA,2019,8,19,"231",""
"Bridge",2019-08-19,"Nutrient","TKN",NA,2019,8,19,"231",""
"Bridge",2019-08-19,"Nutrient","Nitrate_NO2",NA,2019,8,19,"231",""
"ODNR 2",2019-08-19,"Nutrient","Ammonium",0.921,2019,8,19,"231",""
"ODNR 2",2019-08-19,"Nutrient","Nitrite",0.041,2019,8,19,"231",""
"ODNR 2",2019-08-19,"Nutrient","DRP",0.667,2019,8,19,"231",""
"ODNR 2",2019-08-19,"Nutrient","Silicate",7.333,2019,8,19,"231",""
"ODNR 2",2019-08-19,"Nutrient","Nitrate",0.208,2019,8,19,"231",""
"ODNR 2",2019-08-19,"Nutrient","TP",4.206,2019,8,19,"231",""
"ODNR 2",2019-08-19,"Nutrient","TN",63.005,2019,8,19,"231",""
"ODNR 2",2019-08-19,"Nutrient","TN_TP_molar",14.98,2019,8,19,"231",""
"ODNR 2",2019-08-19,"Nutrient","TKN",62.756,2019,8,19,"231",""
"ODNR 2",2019-08-19,"Nutrient","Nitrate_NO2",0.249,2019,8,19,"231",""
"Buoy 2",2019-08-19,"Nutrient","Ammonium",0.598,2019,8,19,"231",""
"Buoy 2",2019-08-19,"Nutrient","Nitrite",0.023,2019,8,19,"231",""
"Buoy 2",2019-08-19,"Nutrient","DRP",0.18,2019,8,19,"231",""
"Buoy 2",2019-08-19,"Nutrient","Silicate",7.181,2019,8,19,"231",""
"Buoy 2",2019-08-19,"Nutrient","Nitrate",0.321,2019,8,19,"231",""
"Buoy 2",2019-08-19,"Nutrient","TP",2.954,2019,8,19,"231",""
"Buoy 2",2019-08-19,"Nutrient","TN",60.209,2019,8,19,"231",""
"Buoy 2",2019-08-19,"Nutrient","TN_TP_molar",20.382,2019,8,19,"231",""
"Buoy 2",2019-08-19,"Nutrient","TKN",59.866,2019,8,19,"231",""
"Buoy 2",2019-08-19,"Nutrient","Nitrate_NO2",0.343,2019,8,19,"231",""
"ODNR 1",2019-08-19,"Nutrient","Ammonium",0.861,2019,8,19,"231",""
"ODNR 1",2019-08-19,"Nutrient","Nitrite",0.028,2019,8,19,"231",""
"ODNR 1",2019-08-19,"Nutrient","DRP",0.753,2019,8,19,"231",""
"ODNR 1",2019-08-19,"Nutrient","Silicate",13.489,2019,8,19,"231",""
"ODNR 1",2019-08-19,"Nutrient","Nitrate",0.09,2019,8,19,"231",""
"ODNR 1",2019-08-19,"Nutrient","TP",3.374,2019,8,19,"231",""
"ODNR 1",2019-08-19,"Nutrient","TN",63.095,2019,8,19,"231",""
"ODNR 1",2019-08-19,"Nutrient","TN_TP_molar",18.7,2019,8,19,"231",""
"ODNR 1",2019-08-19,"Nutrient","TKN",62.976,2019,8,19,"231",""
"ODNR 1",2019-08-19,"Nutrient","Nitrate_NO2",0.119,2019,8,19,"231",""
"EC 1163",2019-08-19,"Nutrient","Ammonium",1.147,2019,8,19,"231",""
"EC 1163",2019-08-19,"Nutrient","Nitrite",0.043,2019,8,19,"231",""
"EC 1163",2019-08-19,"Nutrient","DRP",0.805,2019,8,19,"231",""
"EC 1163",2019-08-19,"Nutrient","Silicate",36.886,2019,8,19,"231",""
"EC 1163",2019-08-19,"Nutrient","Nitrate",3.272,2019,8,19,"231",""
"EC 1163",2019-08-19,"Nutrient","TP",3.968,2019,8,19,"231",""
"EC 1163",2019-08-19,"Nutrient","TN",59.768,2019,8,19,"231",""
"EC 1163",2019-08-19,"Nutrient","TN_TP_molar",15.063,2019,8,19,"231",""
"EC 1163",2019-08-19,"Nutrient","TKN",56.458,2019,8,19,"231",""
"EC 1163",2019-08-19,"Nutrient","Nitrate_NO2",3.31,2019,8,19,"231",""
"Bells",2019-08-19,"Nutrient","Ammonium",0.473,2019,8,19,"231",""
"Bells",2019-08-19,"Nutrient","Nitrite",0.256,2019,8,19,"231",""
"Bells",2019-08-19,"Nutrient","DRP",0.06,2019,8,19,"231",""
"Bells",2019-08-19,"Nutrient","Silicate",24.248,2019,8,19,"231",""
"Bells",2019-08-19,"Nutrient","Nitrate",1.166,2019,8,19,"231",""
"Bells",2019-08-19,"Nutrient","TP",1.13,2019,8,19,"231",""
"Bells",2019-08-19,"Nutrient","TN",34.948,2019,8,19,"231",""
"Bells",2019-08-19,"Nutrient","TN_TP_molar",30.927,2019,8,19,"231",""
"Bells",2019-08-19,"Nutrient","TKN",33.523,2019,8,19,"231",""
"Bells",2019-08-19,"Nutrient","Nitrate_NO2",1.425,2019,8,19,"231",""
"Muddy Creek",2019-09-09,"Nutrient","Ammonium",NA,2019,9,9,"252",""
"Muddy Creek",2019-09-09,"Nutrient","Nitrite",NA,2019,9,9,"252",""
"Muddy Creek",2019-09-09,"Nutrient","DRP",NA,2019,9,9,"252",""
"Muddy Creek",2019-09-09,"Nutrient","Silicate",NA,2019,9,9,"252",""
"Muddy Creek",2019-09-09,"Nutrient","Nitrate",NA,2019,9,9,"252",""
"Muddy Creek",2019-09-09,"Nutrient","TP",NA,2019,9,9,"252",""
"Muddy Creek",2019-09-09,"Nutrient","TN",NA,2019,9,9,"252",""
"Muddy Creek",2019-09-09,"Nutrient","TN_TP_molar",NA,2019,9,9,"252",""
"Muddy Creek",2019-09-09,"Nutrient","TKN",NA,2019,9,9,"252",""
"Muddy Creek",2019-09-09,"Nutrient","Nitrate_NO2",NA,2019,9,9,"252",""
"ODNR 4",2019-09-09,"Nutrient","Ammonium",NA,2019,9,9,"252",""
"ODNR 4",2019-09-09,"Nutrient","Nitrite",NA,2019,9,9,"252",""
"ODNR 4",2019-09-09,"Nutrient","DRP",NA,2019,9,9,"252",""
"ODNR 4",2019-09-09,"Nutrient","Silicate",NA,2019,9,9,"252",""
"ODNR 4",2019-09-09,"Nutrient","Nitrate",NA,2019,9,9,"252",""
"ODNR 4",2019-09-09,"Nutrient","TP",NA,2019,9,9,"252",""
"ODNR 4",2019-09-09,"Nutrient","TN",NA,2019,9,9,"252",""
"ODNR 4",2019-09-09,"Nutrient","TN_TP_molar",NA,2019,9,9,"252",""
"ODNR 4",2019-09-09,"Nutrient","TKN",NA,2019,9,9,"252",""
"ODNR 4",2019-09-09,"Nutrient","Nitrate_NO2",NA,2019,9,9,"252",""
"ODNR 6",2019-09-09,"Nutrient","Ammonium",NA,2019,9,9,"252",""
"ODNR 6",2019-09-09,"Nutrient","Nitrite",NA,2019,9,9,"252",""
"ODNR 6",2019-09-09,"Nutrient","DRP",NA,2019,9,9,"252",""
"ODNR 6",2019-09-09,"Nutrient","Silicate",NA,2019,9,9,"252",""
"ODNR 6",2019-09-09,"Nutrient","Nitrate",NA,2019,9,9,"252",""
"ODNR 6",2019-09-09,"Nutrient","TP",NA,2019,9,9,"252",""
"ODNR 6",2019-09-09,"Nutrient","TN",NA,2019,9,9,"252",""
"ODNR 6",2019-09-09,"Nutrient","TN_TP_molar",NA,2019,9,9,"252",""
"ODNR 6",2019-09-09,"Nutrient","TKN",NA,2019,9,9,"252",""
"ODNR 6",2019-09-09,"Nutrient","Nitrate_NO2",NA,2019,9,9,"252",""
"Bridge",2019-09-09,"Nutrient","Ammonium",NA,2019,9,9,"252",""
"Bridge",2019-09-09,"Nutrient","Nitrite",NA,2019,9,9,"252",""
"Bridge",2019-09-09,"Nutrient","DRP",NA,2019,9,9,"252",""
"Bridge",2019-09-09,"Nutrient","Silicate",NA,2019,9,9,"252",""
"Bridge",2019-09-09,"Nutrient","Nitrate",NA,2019,9,9,"252",""
"Bridge",2019-09-09,"Nutrient","TP",NA,2019,9,9,"252",""
"Bridge",2019-09-09,"Nutrient","TN",NA,2019,9,9,"252",""
"Bridge",2019-09-09,"Nutrient","TN_TP_molar",NA,2019,9,9,"252",""
"Bridge",2019-09-09,"Nutrient","TKN",NA,2019,9,9,"252",""
"Bridge",2019-09-09,"Nutrient","Nitrate_NO2",NA,2019,9,9,"252",""
"ODNR 2",2019-09-09,"Nutrient","Ammonium",NA,2019,9,9,"252",""
"ODNR 2",2019-09-09,"Nutrient","Nitrite",NA,2019,9,9,"252",""
"ODNR 2",2019-09-09,"Nutrient","DRP",NA,2019,9,9,"252",""
"ODNR 2",2019-09-09,"Nutrient","Silicate",NA,2019,9,9,"252",""
"ODNR 2",2019-09-09,"Nutrient","Nitrate",NA,2019,9,9,"252",""
"ODNR 2",2019-09-09,"Nutrient","TP",NA,2019,9,9,"252",""
"ODNR 2",2019-09-09,"Nutrient","TN",NA,2019,9,9,"252",""
"ODNR 2",2019-09-09,"Nutrient","TN_TP_molar",NA,2019,9,9,"252",""
"ODNR 2",2019-09-09,"Nutrient","TKN",NA,2019,9,9,"252",""
"ODNR 2",2019-09-09,"Nutrient","Nitrate_NO2",NA,2019,9,9,"252",""
"Buoy 2",2019-09-09,"Nutrient","Ammonium",NA,2019,9,9,"252",""
"Buoy 2",2019-09-09,"Nutrient","Nitrite",NA,2019,9,9,"252",""
"Buoy 2",2019-09-09,"Nutrient","DRP",NA,2019,9,9,"252",""
"Buoy 2",2019-09-09,"Nutrient","Silicate",NA,2019,9,9,"252",""
"Buoy 2",2019-09-09,"Nutrient","Nitrate",NA,2019,9,9,"252",""
"Buoy 2",2019-09-09,"Nutrient","TP",NA,2019,9,9,"252",""
"Buoy 2",2019-09-09,"Nutrient","TN",NA,2019,9,9,"252",""
"Buoy 2",2019-09-09,"Nutrient","TN_TP_molar",NA,2019,9,9,"252",""
"Buoy 2",2019-09-09,"Nutrient","TKN",NA,2019,9,9,"252",""
"Buoy 2",2019-09-09,"Nutrient","Nitrate_NO2",NA,2019,9,9,"252",""
"ODNR 1",2019-09-09,"Nutrient","Ammonium",NA,2019,9,9,"252",""
"ODNR 1",2019-09-09,"Nutrient","Nitrite",NA,2019,9,9,"252",""
"ODNR 1",2019-09-09,"Nutrient","DRP",NA,2019,9,9,"252",""
"ODNR 1",2019-09-09,"Nutrient","Silicate",NA,2019,9,9,"252",""
"ODNR 1",2019-09-09,"Nutrient","Nitrate",NA,2019,9,9,"252",""
"ODNR 1",2019-09-09,"Nutrient","TP",NA,2019,9,9,"252",""
"ODNR 1",2019-09-09,"Nutrient","TN",NA,2019,9,9,"252",""
"ODNR 1",2019-09-09,"Nutrient","TN_TP_molar",NA,2019,9,9,"252",""
"ODNR 1",2019-09-09,"Nutrient","TKN",NA,2019,9,9,"252",""
"ODNR 1",2019-09-09,"Nutrient","Nitrate_NO2",NA,2019,9,9,"252",""
"EC 1163",2019-09-09,"Nutrient","Ammonium",NA,2019,9,9,"252",""
"EC 1163",2019-09-09,"Nutrient","Nitrite",NA,2019,9,9,"252",""
"EC 1163",2019-09-09,"Nutrient","DRP",NA,2019,9,9,"252",""
"EC 1163",2019-09-09,"Nutrient","Silicate",NA,2019,9,9,"252",""
"EC 1163",2019-09-09,"Nutrient","Nitrate",NA,2019,9,9,"252",""
"EC 1163",2019-09-09,"Nutrient","TP",NA,2019,9,9,"252",""
"EC 1163",2019-09-09,"Nutrient","TN",NA,2019,9,9,"252",""
"EC 1163",2019-09-09,"Nutrient","TN_TP_molar",NA,2019,9,9,"252",""
"EC 1163",2019-09-09,"Nutrient","TKN",NA,2019,9,9,"252",""
"EC 1163",2019-09-09,"Nutrient","Nitrate_NO2",NA,2019,9,9,"252",""
"Bells",2019-09-09,"Nutrient","Ammonium",NA,2019,9,9,"252",""
"Bells",2019-09-09,"Nutrient","Nitrite",NA,2019,9,9,"252",""
"Bells",2019-09-09,"Nutrient","DRP",NA,2019,9,9,"252",""
"Bells",2019-09-09,"Nutrient","Silicate",NA,2019,9,9,"252",""
"Bells",2019-09-09,"Nutrient","Nitrate",NA,2019,9,9,"252",""
"Bells",2019-09-09,"Nutrient","TP",NA,2019,9,9,"252",""
"Bells",2019-09-09,"Nutrient","TN",NA,2019,9,9,"252",""
"Bells",2019-09-09,"Nutrient","TN_TP_molar",NA,2019,9,9,"252",""
"Bells",2019-09-09,"Nutrient","TKN",NA,2019,9,9,"252",""
"Bells",2019-09-09,"Nutrient","Nitrate_NO2",NA,2019,9,9,"252",""
